3.45,8,7,8,6,7,8,6,8,6,7,6,8,8,7,6,7,9,9,8,7,8,6,6,8,6,6,6,8,6,9,8,7,9,8,8,7,7,6,6,6,6,8,6,7,6,9,7,7,8,6,7,12,7,7,6,5,6,6,5,8,7,7,6,6,6,6,7,9,8,7,5,8,6,6,6,7,6,7,7,8,6,5,5,7,8,8,6,7,6,5,8,6,5,6,9,7,5,8,7,6,
3.5,9,6,6,5,6,8,6,7,6,6,5,6,7,7,5,7,6,9,9,10,7,7,5,8,7,7,7,10,8,7,7,6,7,5,7,8,6,7,9,10,5,6,5,7,7,9,6,6,9,7,7,9,7,7,7,8,8,10,6,7,7,9,7,6,6,7,5,7,6,8,6,8,6,5,6,7,7,6,6,9,8,7,7,6,6,6,7,10,6,6,7,6,7,6,7,6,6,6,7,9,
3.55,7,5,7,7,7,5,8,6,5,6,7,7,6,5,7,6,8,7,6,10,7,8,8,9,8,6,8,7,8,6,9,5,9,5,6,7,6,9,6,7,5,6,6,5,6,5,6,5,9,10,7,6,6,7,8,6,7,5,7,11,5,6,6,7,5,5,7,6,5,6,6,6,7,6,5,7,5,7,7,9,7,7,5,9,6,9,6,6,7,7,6,8,7,6,6,9,6,8,8,6,
3.6,5,7,6,5,6,8,9,5,6,6,7,6,8,8,6,6,6,8,5,5,9,6,8,6,8,8,8,6,5,5,9,10,6,6,7,7,7,9,7,6,8,6,6,8,8,5,8,9,6,8,9,10,7,9,8,8,8,7,7,6,7,6,5,6,6,8,7,7,7,10,5,6,9,6,8,10,9,7,6,7,7,5,5,7,6,7,7,7,5,8,9,6,6,7,7,9,7,9,7,7,
3.65,9,11,9,6,5,6,6,6,6,7,6,7,5,6,7,6,6,5,7,7,6,5,7,6,9,7,9,8,8,7,8,9,6,6,7,5,8,5,6,6,6,8,7,5,7,5,7,5,7,7,6,9,6,5,12,5,6,5,6,6,6,6,6,7,5,8,9,6,8,5,7,5,7,8,7,8,6,5,6,9,9,6,6,6,8,7,7,7,5,9,9,9,5,9,7,7,5,5,8,9,
3.7,6,5,8,6,7,6,5,7,7,6,5,5,7,7,6,6,6,8,7,7,7,6,6,6,5,5,7,8,8,7,6,11,7,5,7,7,7,8,5,5,8,7,8,8,5,8,6,6,7,5,6,10,7,6,11,7,6,7,6,8,7,6,5,6,5,6,7,6,6,6,6,8,7,5,9,7,7,7,7,8,6,6,11,6,5,7,7,7,5,9,6,5,6,9,6,8,6,6,7,10,
3.75,6,7,8,9,7,6,6,7,6,7,7,6,7,6,7,7,5,6,8,7,6,7,8,7,5,6,7,6,7,6,7,8,5,7,8,6,5,6,5,6,8,8,7,7,9,6,6,6,6,6,8,7,8,7,7,6,7,5,7,8,7,6,8,8,7,7,6,10,6,5,6,7,8,7,6,6,8,6,7,7,7,7,8,7,6,9,8,6,6,6,6,8,5,5,6,8,6,6,7,5,
3.8,6,7,6,6,6,8,8,7,13,10,6,6,6,9,6,6,5,5,7,7,5,7,7,6,5,6,7,7,6,8,5,7,6,6,6,10,5,7,5,6,8,7,8,9,7,7,5,9,6,8,6,7,7,7,6,7,6,5,7,6,6,6,7,5,5,6,6,7,5,8,6,6,6,8,5,7,6,6,7,7,9,6,6,6,6,9,6,6,8,6,6,8,6,6,7,8,7,6,5,7,
3.85,7,6,7,7,8,11,4,6,6,5,6,9,7,5,7,6,7,5,5,5,7,6,7,7,6,6,6,6,7,7,9,5,6,6,7,5,7,5,6,6,5,7,7,6,8,5,7,6,8,9,5,6,6,6,9,8,7,7,7,8,6,8,6,7,6,8,8,5,6,6,6,7,7,8,8,6,6,8,5,7,7,6,6,6,6,7,7,5,8,6,6,7,8,6,6,9,7,10,7,7,
3.9,6,7,7,7,9,7,7,5,6,8,6,8,5,6,5,7,7,5,6,7,5,8,6,7,7,6,5,6,7,6,6,8,6,7,7,8,6,5,6,6,8,7,8,7,7,7,7,4,6,5,6,7,7,6,6,7,5,6,6,5,5,6,6,9,6,6,7,7,5,6,7,7,7,13,5,5,8,7,6,8,6,7,8,6,6,6,7,5,8,6,6,8,8,7,6,4,7,6,9,5,
3.95,5,6,7,7,6,4,8,6,7,6,9,8,5,9,6,5,8,5,8,8,7,6,8,5,7,7,5,8,7,6,6,6,8,6,7,5,6,6,6,6,6,6,5,7,8,7,9,6,6,6,7,5,5,5,9,5,6,9,5,7,7,9,5,6,5,5,5,7,7,7,7,8,8,7,5,5,5,6,6,6,7,5,8,5,7,8,6,7,7,6,6,6,7,7,6,5,7,5,6,7,
4,5,5,6,8,6,5,6,6,8,5,5,8,7,5,6,6,6,8,8,5,5,6,9,6,7,6,7,6,5,5,5,7,6,5,5,8,8,7,8,6,6,6,5,5,9,6,8,6,6,6,6,6,10,6,7,6,7,6,8,5,9,5,8,5,5,6,7,7,8,8,6,6,6,7,7,4,9,8,5,7,8,8,6,6,6,8,6,8,7,9,7,7,7,8,7,6,6,6,6,6,
4.05,6,6,6,7,5,10,7,7,7,7,6,6,7,7,6,5,7,5,6,6,8,6,7,8,7,7,6,6,5,6,6,8,5,7,6,5,9,7,7,6,8,7,5,7,7,7,6,7,6,6,8,8,9,8,5,7,8,7,11,6,6,5,6,5,6,5,4,9,5,5,5,6,7,5,7,6,5,5,5,5,7,5,5,7,8,7,5,7,6,6,8,9,7,5,7,4,8,7,7,7,
4.1,6,9,8,7,8,7,6,6,8,8,5,5,8,7,8,6,6,6,4,7,8,8,5,5,7,9,7,6,5,7,8,6,9,8,6,5,6,5,5,6,7,7,5,7,8,7,7,6,7,6,9,8,6,5,5,7,7,6,6,7,5,8,5,8,6,5,7,9,6,5,7,7,8,6,7,8,5,6,6,7,8,7,6,5,9,8,4,7,5,7,5,6,5,5,7,5,5,5,6,6,
4.15,6,6,7,5,8,8,7,5,8,6,6,7,6,7,6,5,6,7,8,7,7,7,8,8,6,9,8,6,7,5,4,6,7,6,6,7,6,7,7,8,11,10,6,6,6,8,5,9,6,7,7,7,8,7,7,5,6,8,10,6,7,8,9,7,9,6,5,6,6,8,7,8,5,5,6,6,6,6,6,6,6,8,5,5,7,9,6,5,5,7,11,7,7,7,8,5,9,6,6,6,
4.2,8,5,6,5,6,7,7,7,7,8,7,6,5,6,6,7,9,7,6,7,7,7,5,5,6,5,5,6,5,6,5,9,5,7,6,8,7,8,6,6,7,8,6,8,6,9,5,8,7,6,7,4,6,8,6,5,7,5,5,7,5,7,6,8,5,6,7,5,10,6,5,7,8,6,7,7,5,5,7,7,5,7,6,9,6,6,6,6,5,5,6,6,7,5,8,5,6,5,5,6,
4.25,5,7,7,7,5,5,7,6,7,10,7,5,6,8,8,8,6,7,6,6,6,7,6,5,6,7,6,8,8,8,6,7,6,5,5,6,5,6,7,7,6,7,6,7,6,6,7,10,5,6,5,10,7,6,6,8,6,7,5,6,8,7,8,5,6,8,5,5,5,8,5,8,5,6,8,6,9,7,5,5,5,5,7,8,6,8,5,5,7,9,7,7,8,5,7,7,7,6,6,6,
4.3,8,8,6,6,5,6,5,5,5,7,5,6,5,6,7,6,8,6,5,5,5,7,8,6,9,7,5,7,6,6,7,5,5,7,7,6,11,6,6,9,5,7,5,7,6,11,6,6,6,7,5,6,7,6,5,6,5,8,6,6,7,6,9,9,9,7,6,9,11,6,8,5,7,6,6,5,8,5,7,7,7,8,6,5,5,6,7,8,7,6,5,9,7,5,5,6,6,11,8,6,
4.35,6,6,6,7,8,7,6,8,6,8,5,8,6,7,6,7,8,9,6,7,7,7,12,6,7,5,5,5,4,4,6,7,6,6,6,6,6,7,5,6,6,6,6,6,8,7,5,7,5,8,6,7,6,7,5,5,8,5,7,5,7,6,7,4,8,10,9,8,4,6,10,5,6,7,6,9,6,5,6,6,4,5,7,9,5,8,6,8,4,7,6,8,5,6,6,8,6,9,8,5,
4.4,5,5,8,6,8,6,5,6,10,8,10,7,5,6,8,5,6,6,6,8,5,6,8,6,6,7,6,6,5,6,7,5,6,5,6,5,7,7,6,8,6,5,6,5,7,7,6,7,8,9,6,6,8,8,7,7,6,5,5,5,7,8,5,6,5,6,7,6,9,7,5,6,5,7,5,6,6,5,8,7,6,5,7,5,5,8,7,9,5,5,5,5,5,5,7,7,5,5,10,6,
4.45,5,8,5,7,6,9,7,5,6,5,4,7,7,6,7,7,6,11,7,5,6,6,7,5,5,5,8,7,8,7,9,7,6,6,8,6,6,4,6,6,6,5,8,5,6,8,5,7,6,6,8,6,5,5,7,6,8,5,5,6,7,8,6,8,6,5,6,9,6,8,9,6,6,7,5,6,5,6,8,9,6,8,6,6,7,6,6,7,5,5,7,5,5,6,7,6,5,5,6,6,
4.5,9,5,10,7,5,7,6,6,5,8,7,7,5,6,7,6,6,6,7,7,7,5,7,6,5,6,7,6,7,6,7,9,7,8,12,5,9,6,5,6,5,10,8,4,5,5,5,8,7,6,5,5,5,6,5,5,6,8,6,5,8,5,7,6,6,6,6,6,7,8,5,6,8,8,9,5,7,7,6,7,9,6,5,9,7,7,6,8,7,6,4,9,6,8,6,5,5,6,7,5,
4.55,6,10,6,6,8,7,6,8,7,5,12,5,6,6,7,6,4,5,5,9,7,8,6,7,5,7,7,6,6,6,6,6,5,5,6,7,7,7,6,6,6,5,5,7,6,5,5,5,4,4,7,10,6,6,8,6,7,6,6,6,10,6,8,7,7,5,5,6,6,9,5,7,7,8,7,5,5,5,8,5,6,5,10,5,6,5,5,6,4,5,7,6,5,5,6,6,6,5,6,7,
4.6,4,6,6,7,7,4,5,6,7,6,7,5,6,7,6,6,5,6,7,6,8,8,6,8,5,6,6,7,9,7,8,4,7,5,6,6,6,7,9,7,9,6,9,5,6,6,6,5,7,4,7,5,6,8,6,9,7,6,6,5,6,5,8,8,7,5,6,6,5,5,6,5,4,8,7,8,5,7,6,6,5,6,6,7,9,6,7,7,5,6,5,7,7,6,5,6,8,6,6,5,
4.65,5,7,7,6,9,4,5,6,5,5,5,7,6,8,4,6,8,6,7,4,5,7,5,5,6,6,6,6,5,5,5,6,5,7,6,6,7,5,5,4,8,4,7,6,6,6,7,8,4,5,7,6,7,6,8,8,6,5,6,6,5,7,8,8,5,5,7,8,7,5,6,6,8,7,6,7,7,5,6,6,5,5,5,6,5,5,5,6,6,6,6,5,7,8,5,5,6,5,5,7,
4.7,5,8,9,7,5,5,6,4,5,8,8,5,5,6,10,5,6,8,5,8,5,6,9,6,5,4,5,7,8,6,6,5,5,5,5,7,5,7,5,10,6,5,5,10,7,6,10,5,6,9,10,6,5,6,11,6,5,6,7,8,7,5,7,7,5,5,5,6,6,7,7,5,7,6,5,7,10,6,6,9,4,7,4,5,7,6,5,6,6,7,5,5,5,7,8,7,7,7,5,5,
4.75,7,7,6,5,5,5,5,7,5,7,7,5,5,7,5,7,8,5,5,5,6,7,7,10,5,6,8,6,6,5,7,5,6,5,5,4,6,7,6,5,4,5,6,6,8,5,6,5,6,8,4,6,4,5,8,7,6,10,7,5,7,6,6,6,7,5,5,9,8,5,9,6,6,5,7,7,6,6,7,6,6,6,10,5,8,5,6,5,6,5,8,5,6,6,9,5,7,7,6,8,
4.8,9,8,7,8,5,7,8,7,6,9,6,6,6,5,6,4,5,5,5,7,6,6,9,7,8,6,8,7,7,6,5,6,5,9,5,5,7,6,7,5,9,5,6,5,8,6,6,6,5,7,5,4,7,6,7,6,7,6,6,5,8,5,5,6,8,4,7,9,5,5,7,6,6,5,5,5,5,6,5,5,10,7,5,6,5,5,6,8,6,7,5,5,7,6,5,6,5,5,6,7,
4.85,7,6,7,9,7,6,4,5,7,7,6,7,8,4,8,6,6,6,7,7,6,6,5,9,5,6,6,9,8,5,6,9,5,6,6,5,6,5,5,6,7,5,6,8,6,7,5,6,6,7,6,5,5,6,6,6,6,6,6,5,6,7,4,5,6,8,7,5,6,4,6,6,9,6,6,5,7,6,4,5,6,6,5,5,8,5,7,5,6,6,5,8,5,6,5,6,6,6,7,8,
4.9,5,6,7,5,7,4,11,7,8,5,4,6,7,7,7,7,5,7,8,6,7,10,4,5,7,8,6,9,6,7,6,7,8,6,5,5,5,5,6,5,5,7,6,5,8,6,6,6,6,8,5,4,8,8,6,11,5,7,5,7,6,6,5,6,7,4,6,5,4,8,7,6,8,6,6,5,7,6,7,5,7,8,6,6,8,8,7,9,6,7,8,5,5,4,9,5,5,5,4,7,
4.95,4,5,7,5,5,6,9,4,5,6,8,4,9,6,6,6,4,5,5,6,5,8,5,13,6,5,7,7,7,8,5,7,8,6,6,6,8,6,5,7,6,6,4,5,6,5,6,6,5,7,5,4,6,7,4,6,9,6,6,4,5,4,5,7,5,5,5,7,5,8,6,7,5,9,5,7,5,10,5,7,9,6,7,8,7,8,6,7,5,5,5,6,7,5,7,6,4,7,7,5,
5,6,6,4,6,5,9,6,9,6,6,7,5,6,6,6,10,6,5,5,8,6,6,7,6,5,6,6,7,4,5,6,6,5,5,7,7,9,9,5,6,5,6,5,6,6,6,4,5,7,9,5,7,6,6,7,7,5,6,6,4,6,5,6,6,5,7,7,5,6,6,7,6,7,4,6,6,4,9,7,6,5,6,7,5,6,7,6,6,5,8,5,4,7,10,6,7,4,9,6,5,
